org.jsoup.parser.TokeniserState.23,475,0.408
org.jsoup.parser.TokeniserState.23,476,0.408
org.jsoup.parser.TokeniserState.23,477,0.408
org.jsoup.parser.TokeniserState.23,490,0.408
org.jsoup.parser.TokeniserState.24,494,0.408
org.jsoup.parser.TokeniserState.24,500,0.408
org.jsoup.parser.TokeniserState.24,501,0.408
org.jsoup.parser.TokeniserState.24,509,0.408
org.jsoup.parser.TokeniserState.24,510,0.408
org.jsoup.parser.TokeniserState.24,511,0.408
org.jsoup.parser.TokeniserState.24,518,0.408
org.jsoup.parser.TokeniserState.24,519,0.408
org.jsoup.parser.TokeniserState.24,521,0.408
org.jsoup.parser.TokeniserState.17,356,0.378
org.jsoup.parser.TokeniserState.17,357,0.378
org.jsoup.parser.TokeniserState.17,358,0.378
org.jsoup.parser.TokeniserState.20,419,0.378
org.jsoup.parser.TokeniserState.20,425,0.378
org.jsoup.nodes.DataNode,29,0.333
org.jsoup.parser.HtmlTreeBuilderState.7,284,0.267
org.jsoup.parser.TokeniserState.6,113,0.258
org.jsoup.parser.TokeniserState.6,114,0.258
org.jsoup.parser.HtmlTreeBuilder,190,0.243
org.jsoup.nodes.DataNode,16,0.243
org.jsoup.nodes.DataNode,17,0.243
org.jsoup.nodes.DataNode,18,0.243
org.jsoup.parser.TokeniserState.6,100,0.236
org.jsoup.parser.TokeniserState.6,102,0.236
org.jsoup.parser.TokeniserState.6,103,0.236
org.jsoup.parser.TokeniserState.6,117,0.236
org.jsoup.parser.TokeniserState.17,350,0.236
org.jsoup.parser.TokeniserState.17,352,0.236
org.jsoup.parser.TokeniserState.17,353,0.236
org.jsoup.parser.TokeniserState.17,354,0.236
org.jsoup.parser.TokeniserState.17,364,0.236
org.jsoup.parser.TokeniserState.18,368,0.236
org.jsoup.parser.TokeniserState.18,369,0.236
org.jsoup.parser.TokeniserState.18,370,0.236
org.jsoup.parser.TokeniserState.18,376,0.236
org.jsoup.parser.TokeniserState.19,380,0.236
org.jsoup.parser.TokeniserState.19,381,0.236
org.jsoup.parser.TokeniserState.19,382,0.236
org.jsoup.parser.TokeniserState.19,383,0.236
org.jsoup.parser.TokeniserState.19,384,0.236
org.jsoup.parser.TokeniserState.19,387,0.236
org.jsoup.parser.TokeniserState.19,388,0.236
org.jsoup.parser.TokeniserState.19,389,0.236
org.jsoup.parser.TokeniserState.19,400,0.236
org.jsoup.parser.TokeniserState.19,401,0.236
org.jsoup.parser.TokeniserState.19,402,0.236
org.jsoup.parser.TokeniserState.19,407,0.236
org.jsoup.parser.TokeniserState.19,410,0.236
org.jsoup.parser.HtmlTreeBuilderState.4,130,0.236
org.jsoup.parser.HtmlTreeBuilderState.4,131,0.236
org.jsoup.parser.HtmlTreeBuilderState.4,132,0.236
org.jsoup.parser.HtmlTreeBuilderState.4,133,0.236
org.jsoup.parser.Parser,117,0.218
org.jsoup.parser.Parser,118,0.218
org.jsoup.parser.Parser,119,0.218
org.jsoup.parser.Parser,120,0.218
org.jsoup.parser.Parser,121,0.218
org.jsoup.parser.Parser,122,0.218
org.jsoup.parser.Parser,124,0.218
org.jsoup.nodes.Document,36,0.218
org.jsoup.nodes.Document,38,0.218
org.jsoup.nodes.Document,39,0.218
org.jsoup.nodes.Document,40,0.218
org.jsoup.nodes.Document,41,0.218
org.jsoup.nodes.Document,43,0.218
org.jsoup.parser.Tokeniser,80,0.218
org.jsoup.parser.Tokeniser,81,0.218
org.jsoup.nodes.Element,292,0.209
org.jsoup.nodes.Element,293,0.209
org.jsoup.nodes.Element,294,0.209
org.jsoup.parser.Token.Tag,99,0.204
org.jsoup.parser.Token.Tag,100,0.204
org.jsoup.parser.HtmlTreeBuilder,87,0.183
org.jsoup.parser.HtmlTreeBuilder,88,0.183
org.jsoup.parser.Tokeniser,191,0.169
org.jsoup.parser.Tokeniser,192,0.169
org.jsoup.parser.Tokeniser,195,0.169
org.jsoup.parser.HtmlTreeBuilderState.8,789,0.169
org.jsoup.parser.HtmlTreeBuilderState.8,796,0.167
org.jsoup.parser.HtmlTreeBuilderState.8,798,0.167
org.jsoup.parser.HtmlTreeBuilderState.8,799,0.167
org.jsoup.nodes.Node,428,0.164
org.jsoup.nodes.Document,346,0.164
org.jsoup.nodes.Document,347,0.164
org.jsoup.parser.HtmlTreeBuilder,49,0.164
org.jsoup.parser.HtmlTreeBuilder,386,0.164
org.jsoup.parser.HtmlTreeBuilder,387,0.164
org.jsoup.parser.HtmlTreeBuilderState.8,788,0.164
org.jsoup.parser.HtmlTreeBuilderState.8,790,0.164
org.jsoup.parser.HtmlTreeBuilderState.8,801,0.164
org.jsoup.parser.Parser,104,0.162
org.jsoup.parser.Parser,105,0.162
org.jsoup.nodes.Node,41,0.162
org.jsoup.nodes.Node,42,0.162
org.jsoup.parser.HtmlTreeBuilder,42,0.162
org.jsoup.parser.HtmlTreeBuilder,43,0.162
org.jsoup.parser.HtmlTreeBuilder,44,0.162
org.jsoup.parser.HtmlTreeBuilder,45,0.162
org.jsoup.parser.HtmlTreeBuilder,47,0.162
org.jsoup.parser.HtmlTreeBuilder,48,0.162
org.jsoup.parser.HtmlTreeBuilder,52,0.162
org.jsoup.parser.HtmlTreeBuilder,53,0.162
org.jsoup.parser.HtmlTreeBuilder,55,0.162
org.jsoup.parser.HtmlTreeBuilder,57,0.162
org.jsoup.parser.HtmlTreeBuilder,59,0.162
org.jsoup.parser.HtmlTreeBuilder,61,0.162
org.jsoup.parser.HtmlTreeBuilder,64,0.162
org.jsoup.parser.HtmlTreeBuilder,66,0.162
org.jsoup.parser.HtmlTreeBuilder,67,0.162
org.jsoup.parser.HtmlTreeBuilder,68,0.162
org.jsoup.parser.HtmlTreeBuilder,69,0.162
org.jsoup.parser.HtmlTreeBuilder,73,0.162
org.jsoup.parser.HtmlTreeBuilder,74,0.162
org.jsoup.parser.HtmlTreeBuilder,75,0.162
org.jsoup.parser.HtmlTreeBuilder,357,0.162
org.jsoup.parser.HtmlTreeBuilder,358,0.162
org.jsoup.helper.DescendableLinkedList,24,0.162
org.jsoup.helper.DescendableLinkedList,25,0.162
org.jsoup.parser.HtmlTreeBuilder,100,0.156
org.jsoup.parser.HtmlTreeBuilder,101,0.156
org.jsoup.parser.HtmlTreeBuilder,104,0.156
org.jsoup.parser.CharacterReader,106,0.154
org.jsoup.parser.CharacterReader,107,0.154
org.jsoup.parser.CharacterReader,108,0.154
org.jsoup.parser.CharacterReader,109,0.154
org.jsoup.parser.CharacterReader,110,0.154
org.jsoup.parser.CharacterReader,113,0.154
org.jsoup.parser.CharacterReader,115,0.154
org.jsoup.nodes.Node,400,0.149
org.jsoup.nodes.Node,401,0.149
org.jsoup.nodes.Node,402,0.149
org.jsoup.nodes.Node,403,0.149
org.jsoup.nodes.Node,404,0.149
org.jsoup.nodes.Node,405,0.149
org.jsoup.parser.CharacterReader,163,0.146
org.jsoup.parser.Token,241,0.146
org.jsoup.nodes.Node,131,0.144
org.jsoup.helper.Validate,34,0.143
org.jsoup.helper.Validate,36,0.143
org.jsoup.nodes.Node,433,0.14
org.jsoup.nodes.Node,436,0.14
org.jsoup.nodes.Attributes,46,0.139
org.jsoup.nodes.Attributes,47,0.139
org.jsoup.nodes.Attributes,48,0.139
org.jsoup.parser.HtmlTreeBuilder,367,0.139
org.jsoup.parser.HtmlTreeBuilder,370,0.139
org.jsoup.parser.HtmlTreeBuilder,373,0.139
org.jsoup.parser.HtmlTreeBuilder,376,0.139
org.jsoup.parser.HtmlTreeBuilder,379,0.139
org.jsoup.parser.HtmlTreeBuilder,382,0.139
org.jsoup.parser.HtmlTreeBuilder,385,0.139
org.jsoup.nodes.Document,342,0.137
org.jsoup.parser.HtmlTreeBuilder,352,0.137
org.jsoup.parser.HtmlTreeBuilder,353,0.137
org.jsoup.parser.HtmlTreeBuilder,354,0.137
org.jsoup.parser.HtmlTreeBuilder,355,0.137
org.jsoup.parser.HtmlTreeBuilder,356,0.137
org.jsoup.parser.HtmlTreeBuilder,360,0.137
org.jsoup.parser.HtmlTreeBuilder,361,0.137
org.jsoup.parser.HtmlTreeBuilder,364,0.137
org.jsoup.parser.HtmlTreeBuilder,399,0.137
org.jsoup.nodes.Document,59,0.112
org.jsoup.nodes.Document,171,0.112
org.jsoup.nodes.Document,173,0.112
org.jsoup.nodes.Document,164,0.11
org.jsoup.nodes.Document,165,0.11
org.jsoup.nodes.Document,167,0.11
org.jsoup.nodes.Document,168,0.11
org.jsoup.nodes.Document,169,0.11
org.jsoup.nodes.Document,170,0.11
org.jsoup.nodes.Document,194,0.108
org.jsoup.nodes.Attributes,144,0.096
org.jsoup.nodes.Element,1081,0.095
org.jsoup.nodes.Element,1074,0.095
org.jsoup.nodes.Element,1075,0.095
org.jsoup.nodes.Element,1076,0.095
org.jsoup.nodes.Element,1080,0.095
org.jsoup.nodes.Element,1082,0.095
org.jsoup.nodes.Element,1055,0.094
org.jsoup.nodes.Element,1060,0.094
org.jsoup.nodes.Element,1062,0.094
org.jsoup.parser.Tag,78,0.093
org.jsoup.nodes.Element,1045,0.092
org.jsoup.nodes.Element,1047,0.092
org.jsoup.nodes.Element,1050,0.092
org.jsoup.nodes.Element,1052,0.092
org.jsoup.nodes.Element,1056,0.092
org.jsoup.nodes.Element,1059,0.092
org.jsoup.nodes.Element,1064,0.092
org.jsoup.nodes.Document.OutputSettings,282,0.092
org.jsoup.nodes.Attributes,143,0.092
org.jsoup.nodes.Node.OuterHtmlVisitor,612,0.091
org.jsoup.nodes.Node,526,0.091
org.jsoup.nodes.Node,527,0.091
org.jsoup.nodes.Node,531,0.091
org.jsoup.nodes.Node.OuterHtmlVisitor,601,0.091
org.jsoup.nodes.Node.OuterHtmlVisitor,602,0.091
org.jsoup.nodes.Node.OuterHtmlVisitor,603,0.091
org.jsoup.nodes.Node.OuterHtmlVisitor,604,0.091
org.jsoup.nodes.Node.OuterHtmlVisitor,607,0.091
org.jsoup.nodes.Node.OuterHtmlVisitor,608,0.091
org.jsoup.nodes.Node.OuterHtmlVisitor,611,0.091
org.jsoup.nodes.Node.OuterHtmlVisitor,613,0.091
org.jsoup.nodes.Node,234,0.09
org.jsoup.nodes.Node,238,0.09
org.jsoup.nodes.Node,233,0.089
org.jsoup.nodes.Node,235,0.089
org.jsoup.nodes.Document,334,0.087
org.jsoup.nodes.Attributes,31,0.087
org.jsoup.nodes.Attributes,33,0.087
org.jsoup.nodes.Attributes,36,0.087
org.jsoup.nodes.Attributes,37,0.087
org.jsoup.nodes.Attribute,50,0.087
org.jsoup.nodes.Attributes,55,0.077
org.jsoup.nodes.Attributes,56,0.077
org.jsoup.nodes.Attributes,57,0.077
org.jsoup.nodes.Attributes,58,0.077
org.jsoup.nodes.Attributes,59,0.077
org.jsoup.nodes.Attribute,33,0.077
org.jsoup.nodes.Attribute,21,0.076
org.jsoup.nodes.Attribute,22,0.076
org.jsoup.nodes.Attribute,23,0.076
org.jsoup.nodes.Attribute,24,0.076
org.jsoup.nodes.Attribute,25,0.076
org.jsoup.nodes.Attribute,26,0.076
org.jsoup.nodes.Node,225,0.068
org.jsoup.parser.HtmlTreeBuilderState.4,124,0.067
org.jsoup.parser.HtmlTreeBuilderState.4,128,0.067
org.jsoup.parser.HtmlTreeBuilderState.4,122,0.067
org.jsoup.parser.HtmlTreeBuilder,189,0.067
org.jsoup.parser.HtmlTreeBuilder,193,0.067
org.jsoup.parser.HtmlTreeBuilder,194,0.067
org.jsoup.parser.Tokeniser,67,0.066
org.jsoup.parser.Tokeniser,68,0.066
org.jsoup.parser.Tokeniser,76,0.066
org.jsoup.parser.Tokeniser,77,0.066
org.jsoup.parser.HtmlTreeBuilderState.4,120,0.066
org.jsoup.nodes.Attributes,87,0.066
org.jsoup.parser.Tokeniser,46,0.066
org.jsoup.parser.Tokeniser,47,0.066
org.jsoup.parser.Tokeniser,48,0.066
org.jsoup.parser.Token,237,0.066
org.jsoup.parser.Token.Character,179,0.066
org.jsoup.parser.Token.Character,180,0.066
org.jsoup.parser.Token.Character,181,0.066
org.jsoup.parser.Token.Character,182,0.066
org.jsoup.parser.Token.Character,185,0.066
org.jsoup.parser.HtmlTreeBuilderState.4,108,0.066
org.jsoup.parser.HtmlTreeBuilderState.4,109,0.066
org.jsoup.parser.HtmlTreeBuilderState.4,110,0.066
org.jsoup.parser.HtmlTreeBuilderState.4,112,0.066
org.jsoup.parser.HtmlTreeBuilderState.4,117,0.066
org.jsoup.nodes.Attributes,86,0.065
org.jsoup.helper.StringUtil,136,0.065
org.jsoup.helper.DescendableLinkedList.DescendingIterator,72,0.065
org.jsoup.parser.HtmlTreeBuilderState.7,273,0.064
org.jsoup.parser.HtmlTreeBuilderState.7,274,0.064
org.jsoup.parser.HtmlTreeBuilderState.7,275,0.064
org.jsoup.parser.HtmlTreeBuilderState.7,283,0.064
org.jsoup.parser.TokeniserState.10,199,0.064
org.jsoup.parser.TokeniserState.10,200,0.064
org.jsoup.parser.TokeniserState.10,201,0.064
org.jsoup.parser.HtmlTreeBuilderState,1466,0.064
org.jsoup.parser.HtmlTreeBuilderState.4,96,0.064
org.jsoup.parser.HtmlTreeBuilderState.4,100,0.064
org.jsoup.parser.HtmlTreeBuilderState.4,157,0.064
org.jsoup.helper.DescendableLinkedList,48,0.064
org.jsoup.helper.DescendableLinkedList.DescendingIterator,55,0.064
org.jsoup.helper.DescendableLinkedList.DescendingIterator,56,0.064
org.jsoup.helper.DescendableLinkedList.DescendingIterator,57,0.064
org.jsoup.helper.DescendableLinkedList.DescendingIterator,64,0.064
org.jsoup.select.NodeTraversor,32,0.064
org.jsoup.select.NodeTraversor,33,0.064
org.jsoup.select.NodeTraversor,36,0.064
org.jsoup.select.NodeTraversor,37,0.064
org.jsoup.select.NodeTraversor,38,0.064
org.jsoup.parser.HtmlTreeBuilder,208,0.064
org.jsoup.parser.HtmlTreeBuilder,210,0.064
org.jsoup.parser.HtmlTreeBuilder,212,0.064
org.jsoup.helper.DescendableLinkedList,32,0.064
org.jsoup.helper.DescendableLinkedList,40,0.064
org.jsoup.parser.Token,217,0.064
org.jsoup.nodes.Node,204,0.064
org.jsoup.nodes.Node,469,0.063
org.jsoup.nodes.Node,463,0.063
org.jsoup.nodes.Node,464,0.063
org.jsoup.nodes.Node,465,0.063
org.jsoup.nodes.Node,466,0.063
org.jsoup.select.NodeTraversor,17,0.063
org.jsoup.select.NodeTraversor,18,0.063
org.jsoup.select.NodeTraversor,19,0.063
org.jsoup.select.NodeTraversor,26,0.063
org.jsoup.select.NodeTraversor,27,0.063
org.jsoup.select.NodeTraversor,29,0.063
org.jsoup.select.NodeTraversor,30,0.063
org.jsoup.select.NodeTraversor,31,0.063
org.jsoup.select.NodeTraversor,35,0.063
org.jsoup.select.NodeTraversor,40,0.063
org.jsoup.select.NodeTraversor,41,0.063
org.jsoup.select.NodeTraversor,42,0.063
org.jsoup.select.NodeTraversor,46,0.063
org.jsoup.nodes.Node,460,0.063
org.jsoup.nodes.Node,213,0.063
org.jsoup.nodes.Node,496,0.063
org.jsoup.helper.StringUtil,134,0.062
org.jsoup.helper.StringUtil,135,0.062
org.jsoup.helper.StringUtil,138,0.062
org.jsoup.parser.HtmlTreeBuilder,147,0.062
org.jsoup.parser.HtmlTreeBuilder,153,0.062
org.jsoup.parser.HtmlTreeBuilder,154,0.062
org.jsoup.parser.HtmlTreeBuilder,155,0.062
org.jsoup.parser.HtmlTreeBuilder,165,0.062
org.jsoup.parser.HtmlTreeBuilder,166,0.062
org.jsoup.parser.HtmlTreeBuilder,167,0.062
org.jsoup.parser.HtmlTreeBuilderState,1456,0.062
org.jsoup.parser.Token,233,0.062
org.jsoup.parser.HtmlTreeBuilderState.7,247,0.062
org.jsoup.parser.HtmlTreeBuilderState.7,760,0.062
org.jsoup.parser.Tokeniser,62,0.062
org.jsoup.parser.Tokeniser,63,0.062
org.jsoup.parser.Tokeniser,64,0.062
org.jsoup.parser.Tokeniser,170,0.062
org.jsoup.parser.Tokeniser,171,0.062
org.jsoup.parser.Tokeniser,172,0.062
org.jsoup.parser.Token.Tag,68,0.062
org.jsoup.parser.Token.Tag,72,0.062
org.jsoup.parser.HtmlTreeBuilder,82,0.062
org.jsoup.parser.HtmlTreeBuilder,83,0.062
org.jsoup.parser.HtmlTreeBuilder,92,0.062
org.jsoup.parser.HtmlTreeBuilder,93,0.062
org.jsoup.parser.HtmlTreeBuilder,198,0.062
org.jsoup.parser.HtmlTreeBuilder,200,0.062
org.jsoup.parser.HtmlTreeBuilder,203,0.062
org.jsoup.parser.HtmlTreeBuilder,204,0.062
org.jsoup.parser.HtmlTreeBuilder,471,0.062
org.jsoup.parser.HtmlTreeBuilderState,13,0.062
org.jsoup.parser.HtmlTreeBuilderState,155,0.062
org.jsoup.parser.HtmlTreeBuilderState,14,0.062
org.jsoup.parser.HtmlTreeBuilderState,37,0.062
org.jsoup.parser.HtmlTreeBuilderState,66,0.062
org.jsoup.parser.HtmlTreeBuilderState,94,0.062
org.jsoup.parser.HtmlTreeBuilderState,165,0.062
org.jsoup.parser.HtmlTreeBuilderState,194,0.062
org.jsoup.parser.HtmlTreeBuilderState,245,0.062
org.jsoup.parser.HtmlTreeBuilderState,785,0.062
org.jsoup.parser.HtmlTreeBuilderState,804,0.062
org.jsoup.parser.HtmlTreeBuilderState,903,0.062
org.jsoup.parser.HtmlTreeBuilderState,939,0.062
org.jsoup.parser.HtmlTreeBuilderState,974,0.062
org.jsoup.parser.HtmlTreeBuilderState,1029,0.062
org.jsoup.parser.HtmlTreeBuilderState,1089,0.062
org.jsoup.parser.HtmlTreeBuilderState,1150,0.062
org.jsoup.parser.HtmlTreeBuilderState,1207,0.062
org.jsoup.parser.HtmlTreeBuilderState,1295,0.062
org.jsoup.parser.HtmlTreeBuilderState,1313,0.062
org.jsoup.parser.HtmlTreeBuilderState,1341,0.062
org.jsoup.parser.HtmlTreeBuilderState,1387,0.062
org.jsoup.parser.HtmlTreeBuilderState,1411,0.062
org.jsoup.parser.HtmlTreeBuilderState,1427,0.062
org.jsoup.parser.HtmlTreeBuilderState,1444,0.062
org.jsoup.parser.HtmlTreeBuilderState,13,0.062
org.jsoup.parser.HtmlTreeBuilderState,1451,0.062
org.jsoup.parser.HtmlTreeBuilderState.24,100,0.062
org.jsoup.nodes.Element,67,0.062
org.jsoup.parser.Tokeniser,165,0.062
org.jsoup.parser.Tokeniser,166,0.062
org.jsoup.parser.TokeniserState.8,151,0.062
org.jsoup.parser.TokeniserState.8,152,0.062
org.jsoup.parser.TokeniserState.8,153,0.062
org.jsoup.parser.TokeniserState.10,185,0.062
org.jsoup.parser.TokeniserState.10,186,0.062
org.jsoup.parser.TokeniserState.10,188,0.062
org.jsoup.parser.TokeniserState.10,210,0.062
org.jsoup.parser.Token.Tag,95,0.062
org.jsoup.parser.Token.Tag,96,0.062
org.jsoup.parser.Token.EndTag,144,0.062
org.jsoup.parser.Token.EndTag,145,0.062
org.jsoup.parser.Token.EndTag,146,0.062
org.jsoup.parser.TreeBuilder,52,0.062
org.jsoup.parser.CharacterReader,188,0.062
org.jsoup.parser.CharacterReader,190,0.062
org.jsoup.parser.CharacterReader,191,0.062
org.jsoup.parser.TokeniserState.1,15,0.062
org.jsoup.parser.TokeniserState.1,16,0.062
org.jsoup.parser.TokeniserState.8,140,0.062
org.jsoup.parser.TokeniserState.8,161,0.062
org.jsoup.parser.ParseErrorList,28,0.062
org.jsoup.parser.CharacterReader,85,0.062
org.jsoup.parser.CharacterReader,87,0.062
org.jsoup.parser.CharacterReader,88,0.062
org.jsoup.parser.CharacterReader,89,0.062
org.jsoup.parser.CharacterReader,90,0.062
org.jsoup.parser.CharacterReader,91,0.062
org.jsoup.parser.CharacterReader,93,0.062
org.jsoup.parser.CharacterReader,94,0.062
org.jsoup.parser.CharacterReader,96,0.062
org.jsoup.parser.CharacterReader,47,0.062
org.jsoup.parser.CharacterReader,48,0.062
org.jsoup.parser.Tokeniser,88,0.062
org.jsoup.parser.Tokeniser,89,0.062
org.jsoup.parser.Tokeniser,92,0.062
org.jsoup.parser.Tokeniser,93,0.062
org.jsoup.parser.Tokeniser,94,0.062
org.jsoup.parser.TokeniserState.1,22,0.062
org.jsoup.parser.TokeniserState.1,23,0.062
org.jsoup.helper.Validate,53,0.061
org.jsoup.helper.Validate,55,0.061
org.jsoup.helper.Validate,63,0.061
org.jsoup.helper.Validate,65,0.061
org.jsoup.nodes.Node,381,0.061
org.jsoup.nodes.Node,383,0.061
org.jsoup.nodes.Node,384,0.061
org.jsoup.nodes.Node,409,0.061
org.jsoup.nodes.Node,410,0.061
org.jsoup.nodes.Node,411,0.061
org.jsoup.nodes.Node,412,0.061
org.jsoup.nodes.Node,414,0.061
org.jsoup.nodes.Node,427,0.061
org.jsoup.nodes.Node,429,0.061
org.jsoup.nodes.Node,430,0.061
org.jsoup.nodes.Node,500,0.061
org.jsoup.nodes.Node,501,0.061
org.jsoup.nodes.Element,58,0.061
org.jsoup.nodes.Element,265,0.061
org.jsoup.nodes.Element,267,0.061
org.jsoup.nodes.Element,268,0.061
org.jsoup.parser.Tag,35,0.061
org.jsoup.parser.TreeBuilder,24,0.061
org.jsoup.parser.TreeBuilder,25,0.061
org.jsoup.parser.TreeBuilder,27,0.061
org.jsoup.parser.TreeBuilder,28,0.061
org.jsoup.parser.TreeBuilder,29,0.061
org.jsoup.parser.TreeBuilder,30,0.061
org.jsoup.parser.TreeBuilder,31,0.061
org.jsoup.parser.TreeBuilder,32,0.061
org.jsoup.parser.TreeBuilder,33,0.061
org.jsoup.parser.TreeBuilder,47,0.061
org.jsoup.parser.TreeBuilder,48,0.061
org.jsoup.parser.TreeBuilder,50,0.061
org.jsoup.parser.TreeBuilder,51,0.061
org.jsoup.parser.TreeBuilder,53,0.061
org.jsoup.parser.TreeBuilder,58,0.061
org.jsoup.parser.ParseErrorList,15,0.061
org.jsoup.parser.ParseErrorList,16,0.061
org.jsoup.parser.ParseErrorList,17,0.061
org.jsoup.parser.Tokeniser,30,0.061
org.jsoup.parser.Tokeniser,18,0.061
org.jsoup.parser.Tokeniser,20,0.061
org.jsoup.parser.Tokeniser,21,0.061
org.jsoup.parser.Tokeniser,28,0.061
org.jsoup.parser.Tokeniser,31,0.061
org.jsoup.parser.Tokeniser,32,0.061
org.jsoup.parser.Tokeniser,33,0.061
org.jsoup.parser.Tokeniser,36,0.061
org.jsoup.parser.Tokeniser,41,0.061
org.jsoup.parser.Tokeniser,42,0.061
org.jsoup.parser.Tokeniser,45,0.061
org.jsoup.parser.Tokeniser,50,0.061
org.jsoup.parser.Tokeniser,51,0.061
org.jsoup.parser.Tokeniser,56,0.061
org.jsoup.parser.Tokeniser,58,0.061
org.jsoup.parser.Tokeniser,59,0.061
org.jsoup.parser.Tokeniser,61,0.061
org.jsoup.parser.Tokeniser,66,0.061
org.jsoup.parser.Tokeniser,71,0.061
org.jsoup.parser.TokeniserState,6,0.061
org.jsoup.parser.TokeniserState,7,0.061
org.jsoup.parser.TokeniserState,31,0.061
org.jsoup.parser.TokeniserState,42,0.061
org.jsoup.parser.TokeniserState,67,0.061
org.jsoup.parser.TokeniserState,77,0.061
org.jsoup.parser.TokeniserState,98,0.061
org.jsoup.parser.TokeniserState,119,0.061
org.jsoup.parser.TokeniserState,137,0.061
org.jsoup.parser.TokeniserState,163,0.061
org.jsoup.parser.TokeniserState,181,0.061
org.jsoup.parser.TokeniserState,212,0.061
org.jsoup.parser.TokeniserState,231,0.061
org.jsoup.parser.TokeniserState,244,0.061
org.jsoup.parser.TokeniserState,288,0.061
org.jsoup.parser.TokeniserState,299,0.061
org.jsoup.parser.TokeniserState,310,0.061
org.jsoup.parser.TokeniserState,348,0.061
org.jsoup.parser.TokeniserState,366,0.061
org.jsoup.parser.TokeniserState,378,0.061
org.jsoup.parser.TokeniserState,417,0.061
org.jsoup.parser.TokeniserState,427,0.061
org.jsoup.parser.TokeniserState,437,0.061
org.jsoup.parser.TokeniserState,464,0.061
org.jsoup.parser.TokeniserState,492,0.061
org.jsoup.parser.TokeniserState,523,0.061
org.jsoup.parser.TokeniserState,539,0.061
org.jsoup.parser.TokeniserState,552,0.061
org.jsoup.parser.TokeniserState,593,0.061
org.jsoup.parser.TokeniserState,622,0.061
org.jsoup.parser.TokeniserState,649,0.061
org.jsoup.parser.TokeniserState,676,0.061
org.jsoup.parser.TokeniserState,706,0.061
org.jsoup.parser.TokeniserState,717,0.061
org.jsoup.parser.TokeniserState,746,0.061
org.jsoup.parser.TokeniserState,789,0.061
org.jsoup.parser.TokeniserState,830,0.061
org.jsoup.parser.TokeniserState,874,0.061
org.jsoup.parser.TokeniserState,921,0.061
org.jsoup.parser.TokeniserState,951,0.061
org.jsoup.parser.TokeniserState,981,0.061
org.jsoup.parser.TokeniserState,1028,0.061
org.jsoup.parser.TokeniserState,1057,0.061
org.jsoup.parser.TokeniserState,1076,0.061
org.jsoup.parser.TokeniserState,1088,0.061
org.jsoup.parser.TokeniserState,1106,0.061
org.jsoup.parser.TokeniserState,1134,0.061
org.jsoup.parser.TokeniserState,1162,0.061
org.jsoup.parser.TokeniserState,1184,0.061
org.jsoup.parser.TokeniserState,1207,0.061
org.jsoup.parser.TokeniserState,1240,0.061
org.jsoup.parser.TokeniserState,1268,0.061
org.jsoup.parser.TokeniserState,1291,0.061
org.jsoup.parser.TokeniserState,1324,0.061
org.jsoup.parser.TokeniserState,1358,0.061
org.jsoup.parser.TokeniserState,1384,0.061
org.jsoup.parser.TokeniserState,1423,0.061
